"SERIAL","SKU","GRADE","SCAN DATE","SKID ID","EID",
"2UA5152N0G","REC-800G1-M-I5","","2022-10-10 10:36:34","RN-10743-1","519",
"2UA5471V7L","REC-800G1-M-I5","","2022-10-10 10:36:34","RN-10743-1","519",
"2UA5471VFS","REC-800G1-M-I5","","2022-10-10 10:37:28","RN-10743-1","519",
"2UA6031WMD","REC-800G1-M-I5","","2022-10-10 10:37:28","RN-10743-1","519",
"2UA5471V7X","REC-800G1-M-I5","","2022-10-10 10:37:28","RN-10743-1","519",
"2UA5471VCY","REC-800G1-M-I5","","2022-10-10 10:37:28","RN-10743-1","519",
"2UA5471VBV","REC-800G1-M-I5","","2022-10-10 10:37:28","RN-10743-1","519",
"2UA5471VF6","REC-800G1-M-I5","","2022-10-10 10:37:28","RN-10743-1","519",
"2UA6051L9L","REC-800G1-M-I5","","2022-10-10 10:37:28","RN-10743-1","519",
"2UA60708N4","REC-800G1-M-I5","","2022-10-10 10:37:28","RN-10743-1","519",
"2UA5471VCT","REC-800G1-M-I5","","2022-10-10 10:37:28","RN-10743-1","519",
"2UA5091DNJ","REC-800G1-M-I5","","2022-10-10 10:37:28","RN-10743-1","519",
"2UA4470P9Y","REC-800G1-M-I5","","2022-10-10 10:39:02","RN-10743-1","519",
"2UA5471VFT","REC-800G1-M-I5","","2022-10-10 10:39:02","RN-10743-1","519",
"2UA5471V79","REC-800G1-M-I5","","2022-10-10 10:39:02","RN-10743-1","519",
"2UA5481YY4","REC-800G1-M-I5","","2022-10-10 10:39:02","RN-10743-1","519",
"2UA549285Y","REC-800G1-M-I5","","2022-10-10 10:39:02","RN-10743-1","519",
"2UA5132909","REC-800G1-M-I5","","2022-10-10 10:39:02","RN-10743-1","519",
"2UA5451J4L","REC-800G1-M-I5","","2022-10-10 10:39:02","RN-10743-1","519",
"2UA5451J6R","REC-800G1-M-I5","","2022-10-10 10:39:02","RN-10743-1","519",
"2UA5471VF0","REC-800G1-M-I5","","2022-10-10 10:39:02","RN-10743-1","519",
"2UA60519KG","REC-800G1-M-I5","","2022-10-10 10:39:02","RN-10743-1","519",
"2UA60519KK","REC-800G1-M-I5","","2022-10-10 10:41:07","RN-10743-1","519",
"2UA5491MLY","REC-800G1-M-I5","","2022-10-10 10:41:07","RN-10743-1","519",
"2UA5491Q51","REC-800G1-M-I5","","2022-10-10 10:41:07","RN-10743-1","519",
"2UA60708FT","REC-800G1-M-I5","","2022-10-10 10:41:07","RN-10743-1","519",
"2UA5471V85","REC-800G1-M-I5","","2022-10-10 10:41:07","RN-10743-1","519",
"2UA5471VCZ","REC-800G1-M-I5","","2022-10-10 10:41:07","RN-10743-1","519",
"2UA524187B","REC-800G1-M-I5","","2022-10-10 10:41:07","RN-10743-1","519",
"2UA5451RRC","REC-800G1-M-I5","","2022-10-10 10:41:07","RN-10743-1","519",
"2UA60511M8","REC-800G1-M-I5","","2022-10-10 10:41:07","RN-10743-1","519",
"2UA5471V6X","REC-800G1-M-I5","","2022-10-10 10:41:07","RN-10743-1","519",
"2UA5471VB8","REC-800G1-M-I5","","2022-10-10 10:41:56","RN-10743-1","519",
"MXL4481674","REC-800G1-M-I5","","2022-10-10 10:41:56","RN-10743-1","519",
"2UA524187G","REC-800G1-M-I5","","2022-10-10 10:41:56","RN-10743-1","519",
"2UA5471VGG","REC-800G1-M-I5","","2022-10-10 10:41:56","RN-10743-1","519",
"2UA5451J75","REC-800G1-M-I5","","2022-10-10 10:41:56","RN-10743-1","519",
"2UA5481YW6","REC-800G1-M-I5","","2022-10-10 10:41:56","RN-10743-1","519",
"2UA549286V","REC-800G1-M-I5","","2022-10-10 10:41:56","RN-10743-1","519",
"2UA5201LXB","REC-800G1-M-I5","","2022-10-10 10:41:56","RN-10743-1","519",
"2UA5471V9P","REC-800G1-M-I5","","2022-10-10 10:41:56","RN-10743-1","519",
"MXL6051980","REC-800G1-M-I5","","2022-10-10 10:41:56","RN-10743-1","519",
"2UA5491MLT","REC-800G1-M-I5","","2022-10-10 10:42:42","RN-10743-1","519",
"2UA5451J54","REC-800G1-M-I5","","2022-10-10 10:42:42","RN-10743-1","519",
"2UA5471V74","REC-800G1-M-I5","","2022-10-10 10:42:42","RN-10743-1","519",
"2UA5471VFQ","REC-800G1-M-I5","","2022-10-10 10:42:42","RN-10743-1","519",
"2UA5481YW9","REC-800G1-M-I5","","2022-10-10 10:42:42","RN-10743-1","519",
"2UA5471VBK","REC-800G1-M-I5","","2022-10-10 10:42:42","RN-10743-1","519",
"2UA5491Q45","REC-800G1-M-I5","","2022-10-10 10:42:42","RN-10743-1","519",
"MXL4322J9P","REC-800G1-M-I5","","2022-10-10 10:42:42","RN-10743-1","519",
"2UA5471V7Q","REC-800G1-M-I5","","2022-10-10 10:42:42","RN-10743-1","519",
"2UA5481YZ8","REC-800G1-M-I5","","2022-10-10 10:42:42","RN-10743-1","519",
"2UA524185Z","REC-800G1-M-I5","","2022-10-10 10:43:26","RN-10743-1","519",
"2UA5481YRW","REC-800G1-M-I5","","2022-10-10 10:43:26","RN-10743-1","519",
"2UA5101RCQ","REC-800G1-M-I5","","2022-10-10 10:43:26","RN-10743-1","519",
"2UA5471VDM","REC-800G1-M-I5","","2022-10-10 10:43:26","RN-10743-1","519",
"2UA6051L9V","REC-800G1-M-I5","","2022-10-10 10:43:26","RN-10743-1","519",
"2UA5451J6X","REC-800G1-M-I5","","2022-10-10 10:43:26","RN-10743-1","519",
"2UA60519KC","REC-800G1-M-I5","","2022-10-10 10:43:26","RN-10743-1","519",
"2UA513245M","REC-800G1-M-I5","","2022-10-10 10:43:26","RN-10743-1","519",
"2UA60519KF","REC-800G1-M-I5","","2022-10-10 10:43:26","RN-10743-1","519",
"2UA5471V89","REC-800G1-M-I5","","2022-10-10 10:43:26","RN-10743-1","519",
"2UA5471VFM","REC-800G1-M-I5","","2022-10-10 10:44:16","RN-10743-1","519",
"2UA5471VD6","REC-800G1-M-I5","","2022-10-10 10:44:16","RN-10743-1","519",
"2UA5471V8R","REC-800G1-M-I5","","2022-10-10 10:44:16","RN-10743-1","519",
"2UA5491MLM","REC-800G1-M-I5","","2022-10-10 10:44:16","RN-10743-1","519",
"2UA5471V84","REC-800G1-M-I5","","2022-10-10 10:44:16","RN-10743-1","519",
"2UA6051L9Q","REC-800G1-M-I5","","2022-10-10 10:44:16","RN-10743-1","519",
"2UA54927T3","REC-800G1-M-I5","","2022-10-10 10:44:16","RN-10743-1","519",
"2UA60519K8","REC-800G1-M-I5","","2022-10-10 10:44:16","RN-10743-1","519",
"2UA5471V9G","REC-800G1-M-I5","","2022-10-10 10:44:16","RN-10743-1","519",
"2UA5491MLV","REC-800G1-M-I5","","2022-10-10 10:44:16","RN-10743-1","519",
"2UA5491MLN","REC-800G1-M-I5","","2022-10-10 10:45:13","RN-10743-1","519",
"2UA5471W2K","REC-800G1-M-I5","","2022-10-10 10:45:13","RN-10743-1","519",
"2UA5471VFP","REC-800G1-M-I5","","2022-10-10 10:45:13","RN-10743-1","519",
"2UA5481JZ0","REC-800G1-M-I5","","2022-10-10 10:45:13","RN-10743-1","519",
"2UA5481YZ6","REC-800G1-M-I5","","2022-10-10 10:45:13","RN-10743-1","519",
"2UA5481YTV","REC-800G1-M-I5","","2022-10-10 10:45:13","RN-10743-1","519",
"2UA5471VC0","REC-800G1-M-I5","","2022-10-10 10:45:13","RN-10743-1","519",
"2UA5451J57","REC-800G1-M-I5","","2022-10-10 10:45:13","RN-10743-1","519",
"2UA5451J6G","REC-800G1-M-I5","","2022-10-10 10:45:13","RN-10743-1","519",
"2UA5471V78","REC-800G1-M-I5","","2022-10-10 10:45:13","RN-10743-1","519",
"2UA5471VDC","REC-800G1-M-I5","","2022-10-10 10:45:58","RN-10743-1","519",
"2UA5471V86","REC-800G1-M-I5","","2022-10-10 10:45:58","RN-10743-1","519",
"2UA5481YS7","REC-800G1-M-I5","","2022-10-10 10:45:58","RN-10743-1","519",
"2UA5091DMZ","REC-800G1-M-I5","","2022-10-10 10:45:58","RN-10743-1","519",
"2UA5481YWJ","REC-800G1-M-I5","","2022-10-10 10:45:58","RN-10743-1","519",
"2UA5481Z19","REC-800G1-M-I5","","2022-10-10 10:45:58","RN-10743-1","519",
"2UA5471VBJ","REC-800G1-M-I5","","2022-10-10 10:45:58","RN-10743-1","519",
"2UA5471VDN","REC-800G1-M-I5","","2022-10-10 10:45:58","RN-10743-1","519",
"2UA5451J4B","REC-800G1-M-I5","","2022-10-10 10:45:58","RN-10743-1","519",
"2UA5451RR2","REC-800G1-M-I5","","2022-10-10 10:45:58","RN-10743-1","519",
"2UA54714LZ","REC-800G1-M-I5","","2022-10-10 10:46:43","RN-10743-1","519",
"2UA5471VCL","REC-800G1-M-I5","","2022-10-10 10:46:43","RN-10743-1","519",
"2UA5471VGL","REC-800G1-M-I5","","2022-10-10 10:46:43","RN-10743-1","519",
"2UA60519JW","REC-800G1-M-I5","","2022-10-10 10:46:43","RN-10743-1","519",
"2UA5471VBY","REC-800G1-M-I5","","2022-10-10 10:46:43","RN-10743-1","519",
"2UA60519JZ","REC-800G1-M-I5","","2022-10-10 10:46:43","RN-10743-1","519",
"2UA5451RQZ","REC-800G1-M-I5","","2022-10-10 10:46:43","RN-10743-1","519",
"2UA5491Q6L","REC-800G1-M-I5","","2022-10-10 10:46:43","RN-10743-1","519",
"2UA5481Z1Z","REC-800G1-M-I5","","2022-10-10 10:46:43","RN-10743-1","519",
"2UA549280K","REC-800G1-M-I5","","2022-10-10 10:46:43","RN-10743-1","519",
"MXL4351532","REC-800G1-M-I5","","2022-10-10 10:47:27","RN-10743-1","519",
"2UA5481Z1W","REC-800G1-M-I5","","2022-10-10 10:47:27","RN-10743-1","519",
"2UA5471V7Z","REC-800G1-M-I5","","2022-10-10 10:47:27","RN-10743-1","519",
"2UA54714C8","REC-800G1-M-I5","","2022-10-10 10:47:27","RN-10743-1","519",
"2UA546287J","REC-800G1-M-I5","","2022-10-10 10:47:27","RN-10743-1","519",
"2UA5471VCP","REC-800G1-M-I5","","2022-10-10 10:47:27","RN-10743-1","519",
"2UA5402YX6","REC-800G1-M-I5","","2022-10-10 10:47:27","RN-10743-1","519",
"2UA60511M0","REC-800G1-M-I5","","2022-10-10 10:47:27","RN-10743-1","519",
"2UA54927XR","REC-800G1-M-I5","","2022-10-10 10:47:27","RN-10743-1","519",
"2UA5481YYD","REC-800G1-M-I5","","2022-10-10 10:47:27","RN-10743-1","519",
"2UA549286B","REC-800G1-M-I5","","2022-10-10 10:49:19","RN-10743-1","519",
"2UA60519K6","REC-800G1-M-I5","","2022-10-10 10:49:19","RN-10743-1","519",
"2UA5451RWS","REC-800G1-M-I5","","2022-10-10 10:49:19","RN-10743-1","519",
"2UA5132TX3","REC-800G1-M-I5","","2022-10-10 10:49:19","RN-10743-1","519",
"2UA5451RRN","REC-800G1-M-I5","","2022-10-10 10:49:19","RN-10743-1","519",
"2UA60519K0","REC-800G1-M-I5","","2022-10-10 10:49:19","RN-10743-1","519",
"2UA5091DN6","REC-800G1-M-I5","","2022-10-10 10:49:19","RN-10743-1","519",
"2UA5481YZZ","REC-800G1-M-I5","","2022-10-10 10:49:19","RN-10743-1","519",
"2UA51815KL","REC-800G1-M-I5","","2022-10-10 10:49:19","RN-10743-1","519",
"2UA5481KCM","REC-800G1-M-I5","","2022-10-10 10:49:19","RN-10743-1","519",
"2UA6060XSZ","REC-800G1-M-I5","","2022-10-10 10:52:04","RN-10743-1","519",
"2UA5471V7K","REC-800G1-M-I5","","2022-10-10 10:52:04","RN-10743-1","519",
"2UA60706DR","REC-800G1-M-I5","","2022-10-10 10:52:04","RN-10743-1","519",
"2UA60519K3","REC-800G1-M-I5","","2022-10-10 10:52:04","RN-10743-1","519",
"2UA5491MLW","REC-800G1-M-I5","","2022-10-10 10:52:04","RN-10743-1","519",
"2UA5471VBC","REC-800G1-M-I5","","2022-10-10 10:52:04","RN-10743-1","519",
"2UA5481YWH","REC-800G1-M-I5","","2022-10-10 10:52:04","RN-10743-1","519",
"2UA549286P","REC-800G1-M-I5","","2022-10-10 10:52:04","RN-10743-1","519",
"2UA5301KZ2","REC-800G1-M-I5","","2022-10-10 10:52:04","RN-10743-1","519",
"2UA5451RTC","REC-800G1-M-I5","","2022-10-10 10:52:04","RN-10743-1","519",
"2UA5471VFZ","REC-800G1-M-I5","","2022-10-10 10:52:48","RN-10743-1","519",
"2UA60511M7","REC-800G1-M-I5","","2022-10-10 10:52:48","RN-10743-1","519",
"2UA5481YT1","REC-800G1-M-I5","","2022-10-10 10:52:48","RN-10743-1","519",
"2UA5471V9Z","REC-800G1-M-I5","","2022-10-10 10:52:48","RN-10743-1","519",
"2UA60519K1","REC-800G1-M-I5","","2022-10-10 10:52:48","RN-10743-1","519",
"2UA5471V7W","REC-800G1-M-I5","","2022-10-10 10:52:48","RN-10743-1","519",
"2UA6051L9X","REC-800G1-M-I5","","2022-10-10 10:52:48","RN-10743-1","519",
"MXL5501156","REC-800G1-M-I5","","2022-10-10 10:52:48","RN-10743-1","519",
"2UA5481YY2","REC-800G1-M-I5","","2022-10-10 10:52:48","RN-10743-1","519",
"2UA5471V80","REC-800G1-M-I5","","2022-10-10 10:52:48","RN-10743-1","519",
"2UA5471VG9","REC-800G1-M-I5","","2022-10-10 10:53:35","RN-10743-1","519",
"2UA5471V9D","REC-800G1-M-I5","","2022-10-10 10:53:35","RN-10743-1","519",
"2UA6080VNK","REC-800G1-M-I5","","2022-10-10 10:53:35","RN-10743-1","519",
"2UA60511LY","REC-800G1-M-I5","","2022-10-10 10:53:35","RN-10743-1","519",
"2UA52419LY","REC-800G1-M-I5","","2022-10-10 10:53:35","RN-10743-1","519",
"2UA5471VD1","REC-800G1-M-I5","","2022-10-10 10:53:35","RN-10743-1","519",
"2UA4502B3R","REC-800G1-M-I5","","2022-10-10 10:53:35","RN-10743-1","519",
"2UA4492HHC","REC-800G1-M-I5","","2022-10-10 10:53:35","RN-10743-1","519",
"2UA5451RWN","REC-800G1-M-I5","","2022-10-10 10:53:35","RN-10743-1","519",
"2UA5451RS0","REC-800G1-M-I5","","2022-10-10 10:53:35","RN-10743-1","519",
"2UA5332087","REC-800G1-M-I5","","2022-10-10 10:56:01","RN-10743-1","519",
"2UA60708NG","REC-800G1-M-I5","","2022-10-10 10:56:01","RN-10743-1","519",
"2UA6051L9M","REC-800G1-M-I5","","2022-10-10 10:56:01","RN-10743-1","519",
"2UA5201M3B","REC-800G1-M-I5","","2022-10-10 10:56:01","RN-10743-1","519",
"2UA5432Q6Z","REC-800G1-M-I5","","2022-10-10 10:56:01","RN-10743-1","519",
"2UA5471VF5","REC-800G1-M-I5","","2022-10-10 10:56:01","RN-10743-1","519",
"2UA5091DNR","REC-800G1-M-I5","","2022-10-10 10:56:01","RN-10743-1","519",
"2UA5451RT9","REC-800G1-M-I5","","2022-10-10 10:56:01","RN-10743-1","519",
"2UA5481YZW","REC-800G1-M-I5","","2022-10-10 10:56:01","RN-10743-1","519",
"2UA5481YVG","REC-800G1-M-I5","","2022-10-10 10:56:01","RN-10743-1","519",
"2UA5481Z0N","REC-800G1-M-I5","","2022-10-10 10:58:02","RN-10743-1","519",
"2UA5481Z0Y","REC-800G1-M-I5","","2022-10-10 10:58:02","RN-10743-1","519",
"2UA5481YZB","REC-800G1-M-I5","","2022-10-10 10:58:02","RN-10743-1","519",
"2UA54927Y5","REC-800G1-M-I5","","2022-10-10 10:58:02","RN-10743-1","519",
"2UA519118V","REC-800G1-M-I5","","2022-10-10 10:58:02","RN-10743-1","519",
"2UA5481Z15","REC-800G1-M-I5","","2022-10-10 10:58:02","RN-10743-1","519",
"2UA5471VD3","REC-800G1-M-I5","","2022-10-10 10:58:02","RN-10743-1","519",
"2UA5471V88","REC-800G1-M-I5","","2022-10-10 10:58:02","RN-10743-1","519",
"2UA5481YXZ","REC-800G1-M-I5","","2022-10-10 10:58:02","RN-10743-1","519",
"2UA5471V72","REC-800G1-M-I5","","2022-10-10 10:58:02","RN-10743-1","519",
"2UA5471VDY","REC-800G1-M-I5","","2022-10-10 10:59:06","RN-10743-1","519",
"2UA5471VDT","REC-800G1-M-I5","","2022-10-10 10:59:06","RN-10743-1","519",
"2UA5402YRZ","REC-800G1-M-I5","","2022-10-10 10:59:06","RN-10743-1","519",
"2UA5492857","REC-800G1-M-I5","","2022-10-10 10:59:06","RN-10743-1","519",
"2UA5451J7L","REC-800G1-M-I5","","2022-10-10 10:59:06","RN-10743-1","519",
"MXL5320Q3J","REC-800G1-M-I5","","2022-10-10 10:59:06","RN-10743-1","519",
"2UA5091DMY","REC-800G1-M-I5","","2022-10-10 10:59:06","RN-10743-1","519",
"2UA5471V7D","REC-800G1-M-I5","","2022-10-10 10:59:06","RN-10743-1","519",
"2UA5481Z1T","REC-800G1-M-I5","","2022-10-10 10:59:06","RN-10743-1","519",
"2UA5471VC2","REC-800G1-M-I5","","2022-10-10 10:59:06","RN-10743-1","519",
"2UA5471V82","REC-800G1-M-I5","","2022-10-10 10:59:06","RN-10743-1","519",
"2UA5471V9L","REC-800G1-M-I5","","2022-10-10 10:59:06","RN-10743-1","519",
"2UA5471V96","REC-800G1-M-I5","","2022-10-10 10:59:06","RN-10743-1","519",
"1S10RRS1XB00MJ09EVXV","REC-M920Q-M-I5","","2022-10-10 11:00:03","RN-10743-1","519",
"1S10RS0014USMJ0BEE0Q","REC-M920Q-M-I5","","2022-10-10 11:00:03","RN-10743-1","519",
"1S10RRS1XB00MJ09EVYH","REC-M920Q-M-I5","","2022-10-10 11:00:03","RN-10743-1","519",
"1S10RRS1XB00MJ0A9NC3","REC-M920Q-M-I5","","2022-10-10 11:00:03","RN-10743-1","519",
"1S10RS0014USMJ0ATCZ4","REC-M920Q-M-I5","","2022-10-10 11:00:03","RN-10743-1","519",
"1S10RRS1XB00MJ09EVXF","REC-M920Q-M-I5","","2022-10-10 11:00:03","RN-10743-1","519",
"1S10RRS1XB00MJ0A9HA9","REC-M920Q-M-I5","","2022-10-10 11:00:03","RN-10743-1","519",
"1S10RS0014USMJ0ATCRS","REC-M920Q-M-I5","","2022-10-10 11:00:03","RN-10743-1","519",
"1S10RS0014USMJ0AYC7P","REC-M920Q-M-I5","","2022-10-10 11:00:03","RN-10743-1","519",
"1S10RS0014USMJ0ATCQY","REC-M920Q-M-I5","","2022-10-10 11:00:03","RN-10743-1","519",
"1S10RS0014USMJ09Y2QE","REC-M920Q-M-I5","","2022-10-10 11:00:03","RN-10743-1","519",
"1S10RRS1XB00MJ0AD8K2","REC-M920Q-M-I5","","2022-10-10 11:00:03","RN-10743-1","519",
"1S10RRS1XB00MJ09EVXH","REC-M920Q-M-I5","","2022-10-10 11:00:03","RN-10743-1","519",
"1S10RS0014USMJ0BEDYK","REC-M920Q-M-I5","","2022-10-10 11:00:03","RN-10743-1","519",
"1S10RS0014USMJ09Y2JH","REC-M920Q-M-I5","","2022-10-10 11:00:03","RN-10743-1","519",
"1S10RS0014USMJ0BEE2W","REC-M920Q-M-I5","","2022-10-10 11:00:03","RN-10743-1","519",
"1S10RS0014USMJ091DKT","REC-M920Q-M-I5","","2022-10-10 11:00:03","RN-10743-1","519",
