"SERIAL","SKU","GRADE","SCAN DATE","SKID ID","EID",
"2UA22918V7","REC-8200-U-I5","","2022-10-10 13:23:24","RN-BTG102022-1","519",
"MXL2211G13","REC-8200-U-I5","","2022-10-10 13:23:24","RN-BTG102022-1","519",
"MXL1390SZ9","REC-8200-U-I5","","2022-10-10 13:23:24","RN-BTG102022-1","519",
"2UA2260GXL","REC-8200-U-I5","","2022-10-10 13:23:24","RN-BTG102022-1","519",
"MXL137109S","REC-8200-U-I5","","2022-10-10 13:23:24","RN-BTG102022-1","519",
"2UA2260GX9","REC-8200-U-I5","","2022-10-10 13:23:24","RN-BTG102022-1","519",
"2UA212066M","REC-8200-U-I5","","2022-10-10 13:23:24","RN-BTG102022-1","519",
"2UA14405W4","REC-8200-U-I5","","2022-10-10 13:23:24","RN-BTG102022-1","519",
"F3SQNM1","REC-9020-U-I5","","2022-10-10 13:24:45","RN-BTG102022-1","519",
"8CNYQW1","REC-9010-U-I5","","2022-10-10 13:25:52","RN-BTG102022-2","519",
"4VHGCY1","REC-9010-U-I5","","2022-10-10 13:25:52","RN-BTG102022-2","519",
"4QPB4V1","REC-790-U-I5","","2022-10-10 13:27:01","RN-BTG102022-2","519",
"7K0J7V1","REC-790-U-I5","","2022-10-10 13:27:01","RN-BTG102022-2","519",
"4QP84V1","REC-790-U-I5","","2022-10-10 13:27:01","RN-BTG102022-2","519",
"B1046V1","REC-790-U-I5","","2022-10-10 13:27:01","RN-BTG102022-2","519",
"4QTD4V1","REC-780-U-I5","","2022-10-10 13:27:58","RN-BTG102022-2","519",
"F3VTNM1","REC-780-U-I5","","2022-10-10 13:27:58","RN-BTG102022-2","519",
"9LSSNM1","REC-780-U-I5","","2022-10-10 13:27:58","RN-BTG102022-2","519",
"D05PFQ1","REC-780-U-I5","","2022-10-10 13:27:58","RN-BTG102022-2","519",
"1S2121D5UMJ368YP","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121A4UMJRGWGK","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121D5UMJ368YN","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121D5UMJ23F0A","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121A4UMJRGWGW","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121D5UMJ23F3G","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121D5UMJ23F1F","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121A4UMJRGWHM","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121A4UMJRGWGL","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121A4UMJRGWHX","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121A4UMJRGWGG","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121A4UMJRGWHV","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121D5UMJ10FA4","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121A4UMJRGWGB","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121A4UMJRGWFW","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121D5UMJ368ZA","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121D5UMJ368YZ","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121D5UMJ10EX9","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121A4UMJRGWGD","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121D5UMJ23F4C","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121D5UMJ492BL","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121D5UMJ368YV","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121D5UMJ10FB4","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121A4UMJRGWGX","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121D5UMJ18AT7","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121A4UMJRGWGV","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121D5UMJ18AX1","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121A4UMJRGWGF","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121A4UMJRGWHW","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121D5UMJ368XV","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121D5UMJ18AZ3","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121A4UMJRGWGP","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121A4UMJRGWHK","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121A4UMJRGWGA","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121A4UMJRGWHZ","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S2121A4UMJRGWHE","REC-M92P-M-I5","","2022-10-10 13:29:47","RN-BTG102022-2","519",
"1S10AB0010USMG0077R8","REC-M93P-M-I5","","2022-10-10 13:30:49","RN-BTG102022-2","519",
"1S10AB003JUSMJ01LQVB","REC-M93P-M-I5","","2022-10-10 13:30:49","RN-BTG102022-2","519",
"1S10AAS0GN00MJ00ZBYZ","REC-M93P-M-I5","","2022-10-10 13:30:49","RN-BTG102022-2","519",
"1S10AB0010USMG00EL76","REC-M93P-M-I5","","2022-10-10 13:30:49","RN-BTG102022-2","519",
"1S10AAS0GN00MJ00ZBY7","REC-M93P-M-I5","","2022-10-10 13:30:49","RN-BTG102022-2","519",
"1S10AAS0GN00MJ00DKZZ","REC-M93P-M-I5","","2022-10-10 13:30:49","RN-BTG102022-2","519",
"1S10AB000KUSMJ021CUY","REC-M93P-M-I5","","2022-10-10 13:30:49","RN-BTG102022-2","519",
"1S10AB0010USMG00ELSZ","REC-M93P-M-I5","","2022-10-10 13:30:49","RN-BTG102022-2","519",
"1S10AAS2NQ00MJ01FXM1","REC-M93P-M-I5","","2022-10-10 13:30:49","RN-BTG102022-2","519",
"1S10AAS0GN00MJ003XGB","REC-M93P-M-I5","","2022-10-10 13:30:49","RN-BTG102022-2","519",
"1S10AAS0GN00MJ00ZBYF","REC-M93P-M-I5","","2022-10-10 13:30:49","RN-BTG102022-2","519",
"1S10AAS2NQ00MJ01FXM7","REC-M93P-M-I5","","2022-10-10 13:30:49","RN-BTG102022-2","519",
"1S10FM001UUSMJ03N5FV","REC-M900-M-I5","","2022-10-10 13:31:58","RN-BTG102022-2","519",
"1S10FM001UUSMJ03MWVM","REC-M900-M-I5","","2022-10-10 13:31:58","RN-BTG102022-2","519",
"1S10FM001UUSMJ04L650","REC-M900-M-I5","","2022-10-10 13:31:58","RN-BTG102022-2","519",
"1S10FM001UUSMJ046DMN","REC-M900-M-I5","","2022-10-10 13:31:58","RN-BTG102022-2","519",
"1S10FM001UUSMJ03MXGN","REC-M900-M-I5","","2022-10-10 13:31:58","RN-BTG102022-2","519",
"1S10FM001UUSMJ03N5AY","REC-M900-M-I5","","2022-10-10 13:31:58","RN-BTG102022-2","519",
"1S10FM001UUSMJ03Q87F","REC-M900-M-I5","","2022-10-10 13:31:58","RN-BTG102022-2","519",
"1S10FM001UUSMJ03Q89M","REC-M900-M-I5","","2022-10-10 13:31:58","RN-BTG102022-2","519",
"1S10FLS01A00MJ04XRFH","REC-M900-M-I5","","2022-10-10 13:31:58","RN-BTG102022-2","519",
"1S10AB003JUSMJ01LQVD","REC-M93P-M-I7","","2022-10-10 13:32:15","RN-BTG102022-2","519",
"8KZT9T2","REC-5070-M-I5","","2022-10-10 13:33:30","RN-BTG102022-2","519",
"8GHKLR2","REC-7050-M-I5","","2022-10-10 13:34:20","RN-BTG102022-2","519",
"2BLP082","REC-3020-M-I5","","2022-10-10 13:35:21","RN-BTG102022-2","519",
"7TX4182","REC-3020-M-I5","","2022-10-10 13:35:21","RN-BTG102022-2","519",
"7TY6182","REC-3020-M-I5","","2022-10-10 13:35:21","RN-BTG102022-2","519",
"79CYW52","REC-3020-M-I5","","2022-10-10 13:35:21","RN-BTG102022-2","519",
"28BKW52","REC-3020-M-I5","","2022-10-10 13:35:21","RN-BTG102022-2","519",
"MXL90338SG","REC-800G4-M-I5","","2022-10-10 13:39:29","RN-BTG102022-3","519",
"8CC8321RXW","REC-800G4-M-I5","","2022-10-10 13:39:29","RN-BTG102022-3","519",
"MXL9033NJ8","REC-800G4-M-I5","","2022-10-10 13:39:29","RN-BTG102022-3","519",
"MXL918110X","REC-800G4-M-I5","","2022-10-10 13:39:29","RN-BTG102022-3","519",
"MXL90338LF","REC-800G4-M-I5","","2022-10-10 13:39:29","RN-BTG102022-3","519",
"MXL91225K9","REC-800G4-M-I5","","2022-10-10 13:39:29","RN-BTG102022-3","519",
"MXL91810ZW","REC-800G4-M-I5","","2022-10-10 13:39:29","RN-BTG102022-3","519",
"8CC8430RQR","REC-800G4-M-I5","","2022-10-10 13:39:29","RN-BTG102022-3","519",
"MXL9033NJJ","REC-800G4-M-I5","","2022-10-10 13:39:29","RN-BTG102022-3","519",
"8CC8381G28","REC-800G4-M-I5","","2022-10-10 13:39:29","RN-BTG102022-3","519",
"MXL91235ZS","REC-800G4-M-I5","","2022-10-10 13:39:29","RN-BTG102022-3","519",
"MXL9021KFM","REC-800G4-M-I5","","2022-10-10 13:39:29","RN-BTG102022-3","519",
"MXL9021KCX","REC-800G4-M-I5","","2022-10-10 13:39:29","RN-BTG102022-3","519",
"MXL911354C","REC-800G4-M-I5","","2022-10-10 13:40:21","RN-BTG102022-3","519",
"MXL9132Z6Z","REC-800G4-M-I5","","2022-10-10 13:40:21","RN-BTG102022-3","519",
"8CC8372PL4","REC-800G4-M-I5","","2022-10-10 13:40:21","RN-BTG102022-3","519",
"MXL91221GQ","REC-800G4-M-I5","","2022-10-10 13:40:21","RN-BTG102022-3","519",
"MXL9033M1Q","REC-800G4-M-I5","","2022-10-10 13:40:21","RN-BTG102022-3","519",
"MXL9033GCL","REC-800G4-M-I5","","2022-10-10 13:40:21","RN-BTG102022-3","519",
"MXL9032BTW","REC-800G4-M-I5","","2022-10-10 13:40:21","RN-BTG102022-3","519",
"MXL90338NM","REC-800G4-M-I5","","2022-10-10 13:40:21","RN-BTG102022-3","519",
"MXL912238B","REC-800G4-M-I5","","2022-10-10 13:40:21","RN-BTG102022-3","519",
"MXL9032DNV","REC-800G4-M-I5","","2022-10-10 13:40:21","RN-BTG102022-3","519",
"MXL9103SVM","REC-800G4-M-I5","","2022-10-10 13:41:26","RN-BTG102022-3","519",
"MXL91225F1","REC-800G4-M-I5","","2022-10-10 13:41:26","RN-BTG102022-3","519",
"MXL9033X51","REC-800G4-M-I5","","2022-10-10 13:41:26","RN-BTG102022-3","519",
"MXL9391G1V","REC-800G4-M-I5","","2022-10-10 13:41:26","RN-BTG102022-3","519",
"MXL9033VDG","REC-800G4-M-I5","","2022-10-10 13:41:26","RN-BTG102022-3","519",
"MXL9205L8N","REC-800G4-M-I5","","2022-10-10 13:41:26","RN-BTG102022-3","519",
"2UA9050JR6","REC-800G4-M-I5","","2022-10-10 13:41:26","RN-BTG102022-3","519",
"MXL9113564","REC-800G4-M-I5","","2022-10-10 13:41:26","RN-BTG102022-3","519",
"MXL9093808","REC-800G4-M-I5","","2022-10-10 13:41:26","RN-BTG102022-3","519",
"MXL9235FGZ","REC-800G4-M-I5","","2022-10-10 13:41:26","RN-BTG102022-3","519",
"MXL9091X7W","REC-600G4-M-I5","","2022-10-10 13:43:38","RN-BTG102022-3","519",
"MXL9091W9F","REC-600G4-M-I5","","2022-10-10 13:43:38","RN-BTG102022-3","519",
"MXL9141WTG","REC-600G4-M-I5","","2022-10-10 13:43:38","RN-BTG102022-3","519",
"MXL9141WTC","REC-600G4-M-I5","","2022-10-10 13:43:38","RN-BTG102022-3","519",
"MXL9141WTM","REC-600G4-M-I5","","2022-10-10 13:43:38","RN-BTG102022-3","519",
"MXL9122TC4","REC-600G4-M-I5","","2022-10-10 13:43:38","RN-BTG102022-3","519",
"MXL9141WT9","REC-600G4-M-I5","","2022-10-10 13:43:38","RN-BTG102022-3","519",
"MXL9091VY8","REC-600G4-M-I5","","2022-10-10 13:43:38","RN-BTG102022-3","519",
"MXL9122TC3","REC-600G4-M-I5","","2022-10-10 13:43:38","RN-BTG102022-3","519",
"MXL9141WTQ","REC-600G4-M-I5","","2022-10-10 13:43:38","RN-BTG102022-3","519",
"MXL9091X3L","REC-600G4-M-I5","","2022-10-10 13:44:43","RN-BTG102022-3","519",
"MXL9094HX9","REC-600G4-M-I5","","2022-10-10 13:44:43","RN-BTG102022-3","519",
"MXL9094J9V","REC-600G4-M-I5","","2022-10-10 13:44:43","RN-BTG102022-3","519",
"MXL9122TCB","REC-600G4-M-I5","","2022-10-10 13:44:43","RN-BTG102022-3","519",
"MXL9141WTP","REC-600G4-M-I5","","2022-10-10 13:44:43","RN-BTG102022-3","519",
